ID,SalePrice
1687,11.8664999
1688,11.94035944
1689,11.93215301
1690,11.92987074
1691,11.91967979
1692,12.22449332
1693,11.8664999
1694,11.77487223
1695,11.8952783
1696,12.33845615
1697,11.8952783
1698,12.50552249
1699,12.57378894
1700,12.22834727
1701,12.39625414
1702,12.43332495
1703,12.41269228
1704,12.43359825
1705,12.46742829
1706,12.91413264
1707,11.8885152
1708,11.77502843
1709,12.52793421
1710,12.17322314
1711,12.14080791
1712,12.50610948
1713,12.43741153
1714,12.41353571
1715,11.91368213
1716,12.0110367
1717,11.91859503
1718,11.60718151
1719,11.95546008
1720,12.3631554
1721,11.8810851
1722,11.5118329
1723,11.5118329
1724,11.93055025
1725,12.11142512
1726,11.87283986
1727,11.71047323
1728,11.92622743
1729,11.76113307
1730,11.80242725
1731,11.46758459
1732,11.53361001
1733,11.53361001
1734,11.4345528
1735,11.55279289
1736,11.55279289
1737,12.55702527
1738,11.91041282
1739,12.48957495
1740,11.91519998
1741,11.60236331
1742,11.80067401
1743,11.94536472
1744,12.4325551
1745,12.49053106
1746,12.20365412
1747,12.06700092
1748,12.02136224
1749,11.705675
1750,11.63445455
1751,12.11821833
1752,11.53361001
1753,11.90140051
1754,12.28219571
1755,11.67328909
1756,11.37801109
1757,11.53361001
1758,11.55542478
1759,11.72725189
1760,11.72556247
1761,11.63500277
1762,11.67699167
1763,11.85392065
1764,11.49681976
1765,11.9206945
1766,11.81677396
1767,11.89246763
1768,11.5843836
1769,12.04616987
1770,11.50528498
1771,11.61750123
1772,11.80387884
1773,11.60273947
1774,11.87624234
1775,11.49386665
1776,11.4923783
1777,11.45820365
1778,11.44045009
1779,11.53915845
1780,11.94525212
1781,11.61296743
1782,10.92821339
1783,11.7288702
1784,11.32873909
1785,11.43421315
1786,11.88317247
1787,11.86840674
1788,10.91794098
1789,11.41968423
1790,10.89990701
1791,12.01911743
1792,11.78006527
1793,11.49303057
1794,11.57036726
1795,11.53545288
1796,11.49009154
1797,11.57636824
1798,11.44699387
1799,11.3856724
1800,11.45163278
1801,11.6098554
1802,11.77674836
1803,11.86645562
1804,11.53308477
1805,11.49016663
1806,11.63656729
1807,11.84637836
1808,11.60102379
1809,11.57557172
1810,11.67262596
1811,11.64635063
1812,11.57798532
1813,11.70950273
1814,11.31851523
1815,10.89940337
1816,11.40121429
1817,11.61630315
1818,11.89438831
1819,11.6577099
1820,11.21451328
1821,11.72460951
1822,11.78833133
1823,10.90822472
1824,11.71562351
1825,11.68429679
1826,11.48649932
1827,11.46545482
1828,11.67016043
1829,11.45909319
1830,11.86119001
1831,12.01881525
1832,11.69955991
1833,11.85390915
1834,11.70985238
1835,11.98838964
1836,11.92255339
1837,11.35797697
1838,11.78549955
1839,11.17538085
1840,11.61296743
1841,11.59426841
1842,11.46096523
1843,11.44273519
1844,11.39922655
1845,11.68160245
1846,11.59459316
1847,11.66490061
1848,10.90854426
1849,11.60014073
1850,11.45909319
1851,11.77785675
1852,11.47434997
1853,11.442704
1854,11.90144844
1855,11.66599725
1856,12.06296158
1857,11.70231297
1858,11.68145021
1859,11.60965757
1860,11.56598756
1861,11.57555283
1862,12.35783375
1863,12.35783375
1864,12.35783375
1865,12.54229617
1866,12.74630981
1867,12.29920082
1868,12.51095747
1869,12.01516353
1870,12.15236785
1871,12.34349008
1872,11.77348121
1873,12.06749317
1874,11.45718799
1875,11.93779038
1876,11.87786561
1877,11.85183734
1878,12.40970014
1879,11.54349094
1880,11.5616942
1881,12.42554514
1882,12.37584935
1883,11.89345032
1884,11.90698719
1885,12.24992342
1886,12.54293792
1887,11.82809374
1888,12.3830706
1889,11.7370215
1890,11.52935036
1891,11.38059938
1892,11.37484253
1893,11.61978081
1894,11.88159375
1895,11.68916322
1896,11.71270775
1897,11.63304815
1898,11.66444038
1899,11.63017666
1900,11.84560934
1901,11.64124284
1902,11.55850479
1903,12.09392999
1904,11.5118329
1905,11.88879203
1906,11.62367429
1907,11.92093071
1908,11.40444051
1909,11.64014368
1910,11.64014368
1911,11.81800444
1912,12.49608735
1913,11.689066
1914,11.23511355
1915,12.39101708
1916,10.88411741
1917,12.32590368
1918,11.57018407
1919,11.56615904
1920,11.90134099
1921,12.83221911
1922,12.59628845
1923,11.72653285
1924,12.37976205
1925,12.06779818
1926,12.74391676
1927,11.46695603
1928,11.71491603
1929,11.44248739
1930,11.41843447
1931,11.55476852
1932,11.62781294
1933,11.69714951
1934,11.78758108
1935,11.77268597
1936,11.78758108
1937,11.77533468
1938,11.81723573
1939,12.40642758
1940,12.21292926
1941,11.76649736
1942,11.89180332
1943,12.14858601
1944,12.44229153
1945,12.77020453
1946,11.83829984
1947,12.74053346
1948,11.83342422
1949,12.44066907
1950,12.01754296
1951,12.48172619
1952,12.48965938
1953,11.63647809
1954,12.0713045
1955,11.72411443
1956,12.48590383
1957,11.81771776
1958,12.3945019
1959,11.71458613
1960,11.46370271
1961,11.53361001
1962,11.38780233
1963,11.38780233
1964,11.62117991
1965,11.73588437
1966,11.90144844
1967,12.38297848
1968,12.54034321
1969,12.76922306
1970,12.90106257
1971,12.91789809
1972,12.72135223
1973,12.22535427
1974,12.39384093
1975,12.94315709
1976,12.40539787
1977,12.50984494
1978,12.60558461
1979,12.78683542
1980,12.0161759
1981,12.66863847
1982,12.15632739
1983,12.15632739
1984,11.92744557
1985,11.79324745
1986,11.82760141
1987,11.98042145
1988,11.77531172
1989,11.89382599
1990,12.05196636
1991,12.01738319
1992,11.94646642
1993,11.93926632
1994,12.20575632
1995,11.92365943
1996,12.38040233
1997,12.75072474
1998,12.57472407
1999,12.2432637
2000,12.44518855
2001,12.24521105
2002,12.42726902
2003,12.314352
2004,12.17499625
2005,12.25378265
2006,12.13542491
2007,12.41765756
2008,12.0110367
2009,11.89180332
2010,11.91743181
2011,11.60557592
2012,11.91859503
2013,11.79564138
2014,11.87848178
2015,11.9174991
2016,11.893416
2017,11.91018618
2018,11.46569206
2019,11.53361001
2020,11.55482169
2021,11.53361001
2022,11.8253541
2023,11.69219599
2024,12.02136224
2025,12.93979679
2026,12.01577706
2027,11.55592248
2028,11.89313421
2029,11.77807368
2030,12.59253835
2031,12.42897077
2032,12.52302552
2033,12.52396427
2034,11.88062842
2035,11.93531131
2036,12.12413484
2037,12.10108288
2038,12.68226244
2039,12.13026664
2040,12.85066559
2041,12.35855504
2042,11.91143328
2043,11.82835204
2044,11.91519998
2045,12.43278251
2046,11.93585239
2047,11.64212456
2048,11.55300092
2049,11.86681192
2050,11.91017649
2051,11.38425211
2052,11.5118329
2053,11.52633387
2054,11.2009463
2055,11.76525787
2056,11.62633316
2057,11.44473016
2058,11.88145248
2059,11.58525065
2060,11.73228927
2061,11.88264726
2062,11.50407619
2063,11.4271306
2064,11.59426841
2065,11.47161445
2066,11.82044712
2067,11.68265136
2068,11.87801496
2069,11.14283015
2070,11.56205227
2071,11.10645299
2072,11.62716546
2073,11.50315433
2074,12.04591502
2075,11.51329128
2076,11.56830402
2077,11.60589291
2078,11.44045009
2079,11.69583883
2080,11.58769524
2081,11.65127136
2082,11.87116275
2083,11.69590576
2084,11.54859947
2085,11.52633387
2086,11.48201122
2087,11.70518057
2088,11.70953091
2089,11.38667198
2090,11.7255319
2091,11.62142933
2092,11.6440326
2093,11.71867259
2094,11.89638734
2095,11.71148758
2096,11.39216728
2097,11.38745396
2098,11.64692386
2099,10.8638708
2100,11.60173408
2101,11.6913148
2102,11.90809054
2103,11.41067393
2104,11.69125141
2105,11.61531726
2106,11.13009384
2107,12.49809688
2108,11.46569206
2109,11.43278515
2110,11.53263159
2111,11.90667664
2112,11.71287501
2113,11.60023725
2114,11.66060036
2115,11.85070407
2116,11.53362475
2117,11.78531406
2118,11.74849717
2119,11.49978215
2120,11.56370535
2121,11.13888551
2122,11.49932404
2123,11.37056509
2124,12.12115335
2125,11.73336394
2126,11.8674809
2127,11.89253147
2128,11.77820935
2129,11.40987076
2130,11.81085614
2131,11.89853964
2132,11.67280505
2133,11.49303057
2134,11.64713082
2135,11.36281284
2136,11.49797176
2137,11.43314262
2138,11.34193695
2139,11.46621473
2140,11.46291182
2141,11.39922655
2142,11.45909319
2143,11.48897583
2144,11.58768514
2145,11.49681976
2146,11.47976655
2147,11.69923155
2148,11.63597082
2149,11.55152638
2150,12.44333769
2151,11.75663622
2152,11.81683681
2153,11.8364034
2154,11.53361001
2155,11.65534347
2156,12.05737297
2157,12.42849471
2158,12.09902834
2159,12.05242099
2160,11.87092975
2161,12.40284526
2162,12.9059557
2163,12.76361379
2164,12.25143483
2165,11.89500385
2166,11.45718799
2167,11.82821743
2168,11.89988407
2169,11.92874562
2170,11.88867532
2171,11.57582498
2172,11.46097569
2173,11.66601173
2174,12.40033576
2175,12.60385523
2176,12.40508826
2177,12.31416427
2178,12.10717223
2179,11.61545618
2180,11.94934511
2181,11.93003731
2182,12.41335955
2183,12.01738319
2184,11.48194566
2185,11.40436912
2186,11.55433907
2187,11.51212986
2188,11.77286834
2189,11.77375413
2190,11.41087121
2191,11.41087121
2192,11.06813361
2193,11.37015597
2194,11.47284529
2195,11.44414099
2196,11.52068791
2197,11.5011646
2198,12.03267375
2199,11.84488559
2200,11.65976087
2201,11.67433626
2202,12.17565988
2203,11.785249
2204,11.72424014
2205,11.68783073
2206,11.53005022
2207,12.11198729
2208,12.08795279
2209,11.87671487
2210,11.40444051
2211,11.5881369
2212,11.46800961
2213,11.58037485
2214,11.69411063
2215,11.38445225
2216,11.75186223
2217,10.84257056
2218,11.64034973
2219,11.3471456
2220,11.20889535
2221,12.39101708
2222,12.44238757
2223,12.51965912
2224,11.94114462
2225,11.72206582
2226,11.79569003
2227,12.02215613
2228,12.36363449
2229,12.10081955
2230,11.53480158
2231,11.92867461
2232,11.87018759
2233,11.62092662
2234,12.44269975
2235,11.96141185
2236,12.52306927
2237,12.59302115
2238,12.10002169
2239,11.48194566
2240,11.57012726
2241,11.60273947
2242,11.44699387
2243,11.54854705
2244,11.23782667
2245,11.23537661
2246,11.59299735
2247,11.37931237
2248,11.54316742
2249,11.55655995
2250,11.54208375
2251,11.72309512
2252,11.90957848
2253,11.577563
2254,11.83674484
2255,11.86627008
2256,11.93875953
2257,11.86456757
2258,11.97027663
2259,11.77522398
2260,11.55114379
2261,12.12449634
2262,12.22984668
2263,12.44506154
2264,12.96672454
2265,11.63597758
2266,12.58586371
2267,12.52747612
2268,12.81667386
2269,11.61784242
2270,11.94063383
2271,12.44633492
2272,11.98356559
2273,11.59912383
2274,11.7018294
2275,11.65436053
2276,12.02018971
2277,11.91684521
2278,11.64001437
2279,11.5616942
2280,11.4414287
2281,11.71440074
2282,11.71652652
2283,11.41185573
2284,11.63958795
2285,11.90144844
2286,11.4548084
2287,12.73815434
2288,12.4325551
2289,12.55068818
2290,12.88167327
2291,12.43547429
2292,12.80649847
2293,12.94111244
2294,12.88528162
2295,12.9300234
2296,12.52721614
2297,12.22859851
2298,12.66863847
2299,12.57861675
2300,12.43391102
2301,12.17126707
2302,12.42905705
2303,12.50193522
2304,12.3193672
2305,11.65819126
2306,11.65819126
2307,11.72269471
2308,12.34800849
2309,12.53735243
2310,12.22943846
2311,11.775471
2312,11.81173164
2313,11.81085614
2314,11.89534691
2315,11.78719332
2316,11.87873206
2317,11.71617453
2318,11.79516061
2319,11.94550548
2320,12.01580551
2321,12.26175331
2322,12.01804262
2323,11.83061555
2324,11.8664999
2325,12.42802855
2326,11.85767426
2327,12.02073188
2328,12.05196636
2329,11.8649484
2330,11.78184446
2331,12.58205757
2332,12.88626074
2333,12.4899431
2334,12.29265617
2335,12.36659971
2336,12.43143297
2337,12.01921012
2338,12.35092353
2339,12.36576085
2340,12.77626903
2341,12.45074967
2342,12.35330094
2343,12.39591265
2344,12.08506229
2345,12.31483789
2346,12.15882681
2347,12.03021585
2348,12.13664406
2349,11.70488138
2350,12.171324
2351,12.36813167
2352,12.41402322
2353,11.99802438
2354,11.53237711
2355,11.91859503
2356,11.48270876
2357,11.94938535
2358,11.89807271
2359,11.65388792
2360,11.56007463
2361,11.44699387
2362,12.47016436
2363,11.44473016
2364,11.48999422
2365,12.19337082
2366,12.07441227
2367,12.37075443
2368,12.01738319
2369,12.34800849
2370,11.78641738
2371,11.78860032
2372,12.03013617
2373,12.34061477
2374,12.44967812
2375,12.36409774
2376,12.4285521
2377,12.53884544
2378,11.56602037
2379,11.90340261
2380,11.34867418
2381,11.65014885
2382,12.00773716
2383,12.42742624
2384,12.27499293
2385,11.525705
2386,11.49928608
2387,11.46257589
2388,11.55607443
2389,11.46342055
2390,11.51451825
2391,11.4525778
2392,11.56007463
2393,11.99436782
2394,11.49303057
2395,11.87066585
2396,11.70135419
2397,11.95195347
2398,11.56971031
2399,10.9201383
2400,10.91177545
2401,11.54385172
2402,11.58773535
2403,11.85622498
2404,11.65453576
2405,11.62092662
2406,11.58297069
2407,11.46695603
2408,11.44273519
2409,11.5776799
2410,11.89225236
2411,11.55992186
2412,11.71089596
2413,11.60608242
2414,11.60928844
2415,11.85622498
2416,11.57036726
2417,11.49303057
2418,11.56012989
2419,11.67835363
2420,11.56012989
2421,11.61283282
2422,11.56012989
2423,11.58456051
2424,11.81737628
2425,11.76450733
2426,11.5395267
2427,11.65879045
2428,11.93582795
2429,11.55467422
2430,11.57292017
2431,11.58141052
2432,11.44699387
2433,11.59793859
2434,11.60283295
2435,11.74373889
2436,11.3725434
2437,11.53361001
2438,11.56195982
2439,11.61070491
2440,11.66140201
2441,11.42761382
2442,11.45573472
2443,11.48190842
2444,11.52070893
2445,11.45012039
2446,11.55567621
2447,12.04256866
2448,11.78491178
2449,11.61789038
2450,11.80024558
2451,11.7055048
2452,12.09578995
2453,11.14649918
2454,11.60014073
2455,11.42172315
2456,11.64695353
2457,11.71860426
2458,11.65871535
2459,11.56909291
2460,11.74421106
2461,11.73637295
2462,11.64131313
2463,11.65447776
2464,11.87085526
2465,11.70077113
2466,11.69323726
2467,11.89093625
2468,11.42213857
2469,11.49409149
2470,11.72626547
2471,12.0644396
2472,11.88032116
2473,11.43428208
2474,11.63312066
2475,12.19291934
2476,11.72052085
2477,11.56185578
2478,11.80308057
2479,11.459643
2480,11.39461908
2481,11.44699387
2482,11.47210256
2483,11.58270944
2484,11.53454849
2485,11.55279289
2486,11.67681346
2487,11.77221923
2488,11.89954594
2489,11.55090115
2490,11.58390021
2491,11.1601056
2492,11.84801092
2493,11.62824125
2494,11.71087542
2495,11.59227221
2496,12.00861005
2497,11.77030203
2498,11.53361001
2499,11.13238019
2500,11.44455472
2501,11.75853933
2502,11.62766788
2503,11.59151443
2504,11.9032637
2505,12.05728241
2506,12.40556629
2507,12.53715092
2508,12.40556629
2509,12.41399682
2510,12.33366433
2511,12.02289704
2512,11.9530901
2513,11.88640325
2514,12.05964068
2515,11.42761382
2516,11.65273062
2517,11.45718799
2518,11.48344454
2519,11.95364081
2520,11.92011826
2521,11.90193521
2522,11.9733338
2523,11.54616676
2524,11.43509838
2525,11.46123452
2526,11.44699387
2527,11.58806905
2528,11.53485456
2529,11.53361001
2530,11.22041018
2531,12.43752097
2532,12.01012794
2533,11.90641968
2534,12.37810834
2535,12.53652951
2536,12.06046531
2537,12.15882681
2538,11.93977977
2539,11.9725366
2540,11.71047323
2541,11.93696864
2542,11.66083722
2543,11.54845508
2544,11.45884391
2545,11.6393705
2546,11.60070535
2547,11.42994064
2548,11.68145021
2549,11.65799445
2550,13.41588415
2551,11.38059938
2552,11.49681976
2553,11.41087121
2554,11.55057553
2555,11.42933672
2556,11.04901319
2557,11.36019485
2558,11.91865588
2559,11.75487505
2560,11.64219301
2561,11.76191841
2562,11.7301559
2563,11.75656427
2564,11.90247474
2565,11.61588049
2566,11.57368913
2567,11.74047635
2568,11.88879203
2569,11.83342422
2570,11.40309671
2571,11.80990657
2572,12.07008098
2573,12.44036899
2574,12.22902788
2575,11.66534334
2576,11.68248629
2577,11.7087944
2578,11.54316742
2579,10.87679572
2580,11.73462535
2581,11.45187385
2582,11.55774869
2583,12.36901363
2584,11.56518604
2585,11.77544706
2586,11.77405076
2587,11.94800134
2588,11.85140857
2589,11.41383299
2590,12.39768768
2591,11.74209077
2592,12.43485837
2593,12.36419339
2594,12.01658664
2595,12.20882117
2596,12.61622431
2597,11.8693136
2598,12.36368269
2599,12.75758523
2600,11.63424004
2601,11.59534896
2602,11.33774489
2603,11.23782667
2604,11.33774489
2605,11.33774489
2606,11.5543917
2607,11.70269039
2608,11.77693157
2609,11.61440994
2610,11.44248739
2611,11.91796331
2612,11.57266019
2613,11.54316742
2614,11.54208375
2615,11.63438738
2616,11.47177367
2617,11.92286011
2618,11.81078118
2619,12.51007032
2620,11.7752213
2621,11.86101791
2622,11.89564613
2623,12.35251745
2624,12.42288231
2625,12.59654189
2626,11.60704057
2627,12.12930063
2628,12.78436254
2629,13.02870558
2630,12.66131336
2631,12.90298532
2632,12.76326628
2633,12.74257027
2634,12.77319263
2635,11.45138064
2636,11.92297864
2637,11.89814994
2638,12.11873379
2639,11.87172244
2640,11.53310448
2641,11.35449016
2642,11.82296373
2643,11.41185573
2644,11.69187935
2645,11.3986608
2646,11.38900174
2647,11.41185573
2648,11.50093131
2649,11.64313303
2650,11.90144844
2651,11.73588437
2652,12.87878592
2653,12.40735105
2654,12.49827288
2655,12.78291731
2656,12.67799379
2657,12.75456574
2658,12.39708722
2659,12.42814376
2660,12.51214415
2661,12.71825187
2662,12.76004498
2663,12.41582802
2664,12.53330204
2665,12.584117
2666,12.58369574
2667,11.7255319
2668,11.9379893
2669,11.71617453
2670,12.41726606
2671,11.9379893
2672,12.02090124
2673,12.02024318
2674,12.02867129
2675,11.91859503
2676,11.93987093
2677,11.83680124
2678,12.20575632
2679,12.35701995
2680,12.39772258
2681,12.93560811
2682,12.45551455
2683,13.10384498
2684,12.43279623
2685,12.4701975
2686,12.34865507
2687,12.40601689
2688,12.34439578
2689,12.19542582
2690,12.87937391
2691,11.88684211
2692,11.59851278
2693,11.77502843
2694,11.55739019
2695,11.93559588
2696,11.93379482
2697,11.8706465
2698,11.90226889
2699,11.80807635
2700,11.63445455
2701,11.64900724
2702,11.4548084
2703,11.79064109
2704,11.57251462
2705,11.46569206
2706,11.58064377
2707,11.56012989
2708,11.43253993
2709,11.55279289
2710,11.55389468
2711,12.53673258
2712,12.48561364
2713,11.91859503
2714,11.84039323
2715,11.80228945
2716,11.76191841
2717,11.86308368
2718,12.37369413
2719,11.54387594
2720,12.03021585
2721,11.44273519
2722,11.71071781
2723,11.5098306
2724,11.5624219
2725,11.44273519
2726,11.57303678
2727,11.85570071
2728,11.71731653
2729,11.59460376
2730,11.60726787
2731,11.59895347
2732,11.47703036
2733,11.74164184
2734,11.96364835
2735,11.5446308
2736,11.70778774
2737,11.54845508
2738,11.87127926
2739,11.62527291
2740,11.51550966
2741,11.67423409
2742,11.68968877
2743,11.60167728
2744,11.55693583
2745,11.4953125
2746,11.46695603
2747,11.74307008
2748,11.49068442
2749,11.46272272
2750,11.44273519
2751,11.56909291
2752,12.05712769
2753,11.60943481
2754,11.91931301
2755,11.69930596
2756,10.7163366
2757,10.71194562
2758,11.1439674
2759,11.8026125
2760,11.53957538
2761,11.60621752
2762,11.62317601
2763,11.92299832
2764,11.88267537
2765,12.52850218
2766,11.60108891
2767,11.08793871
2768,11.85622498
2769,11.58835176
2770,11.9038723
2771,11.53361001
2772,11.44045009
2773,11.70274016
2774,11.81092021
2775,11.63849548
2776,11.74482398
2777,11.96313061
2778,11.76681749
2779,11.60595092
2780,11.48671991
2781,11.55655995
2782,11.20540103
2783,11.49262461
2784,11.49681976
2785,11.64724976
2786,10.92364041
2787,11.59252373
2788,10.95719844
2789,12.38690199
2790,11.6308596
2791,11.49681976
2792,11.30071796
2793,11.90237271
2794,11.4487739
2795,11.73057164
2796,11.54316742
2797,12.03569964
2798,11.61311962
2799,11.61622004
2800,11.37081493
2801,11.50762776
2802,11.59878056
2803,11.94242268
2804,11.65952803
2805,11.39744699
2806,11.55285924
2807,11.89262541
2808,11.43492104
2809,11.58361355
2810,11.44273519
2811,11.70734017
2812,11.43135581
2813,11.86020326
2814,11.87189451
2815,11.56893407
2816,12.51803265
2817,11.45968437
2818,11.47076802
2819,11.87624682
2820,11.54673934
2821,11.59899429
2822,11.78497266
2823,12.06557831
2824,11.82746008
2825,11.57324171
2826,11.44273519
2827,11.78075858
2828,12.00300955
2829,11.79643765
2830,12.20349705
2831,12.01060968
2832,11.94835726
2833,12.3743208
2834,11.91479716
2835,12.42905705
2836,11.93179047
2837,11.7905714
2838,11.48344454
2839,11.78958846
2840,11.8268795
2841,11.92131391
2842,11.87120941
2843,11.73586819
2844,11.55916134
2845,11.53361001
2846,11.92187269
2847,11.91057734
2848,12.13209015
2849,11.96375338
2850,12.37593633
2851,12.23672337
2852,12.06150752
2853,12.02713159
2854,11.61545618
2855,11.78368159
2856,11.91235916
2857,11.93116743
2858,12.03021585
2859,11.61385721
2860,11.49688089
2861,11.58525065
2862,11.91103596
2863,11.59355836
2864,12.32017847
2865,11.38059938
2866,11.9169248
2867,11.22730026
2868,11.7091915
2869,11.52319335
2870,11.57581981
2871,11.63622755
2872,10.8756605
2873,11.5228547
2874,11.6717474
2875,11.73046913
2876,11.88959401
2877,11.79516061
2878,11.91661899
2879,11.6247687
2880,11.62573289
2881,11.76721488
2882,11.7100951
2883,11.99629894
2884,11.90168614
2885,11.87648062
2886,11.74288351
2887,11.46134944
2888,11.64721883
2889,11.17355118
2890,11.20659122
2891,11.77531912
2892,10.873658
2893,11.64498529
2894,10.87711822
2895,12.37281288
2896,12.39725444
2897,11.91742762
2898,11.96467048
2899,12.36137009
2900,11.61952958
2901,11.94848319
2902,11.79930113
2903,12.54757587
2904,12.7605955
2905,11.57566311
2906,12.01668866
2907,11.60287331
2908,11.53485456
2909,11.87994409
2910,11.21292464
2911,11.33774489
2912,11.61167386
2913,11.33774489
2914,11.33774489
2915,11.33774489
2916,11.33774489
2917,11.60525101
2918,11.57402298
2919,12.13443028
